# BEAST v1.8.4
# Generated Sun Jan 13 09:41:33 OMST 2019 [seed=1547350892005]
# nac1_sfragm_default.xml
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
490000	-239.12094048412564	0.3008263507805238	-239.42176683490615	0.2098424324654644	0.23466164402935205	3.635765210789205	0.2569122704197917	0.2740574264407833	0.20089700799466467	0.2681332951447595	1.0	1.0	-239.42176683490615	0.0	1.3111817538899495
491000	-243.55079436600843	-2.5967460689828172	-240.95404829702562	0.24287140976116267	0.09485728045914747	5.46333842654171	0.2569122704197917	0.2740574264407833	0.21806079873334439	0.25096950440607974	1.0	1.0	-240.95404829702562	0.0	-1.9560536754751157
492000	-244.68762294807308	-0.19532607658777845	-244.4922968714853	0.21382501888268	0.20317091641780438	2.8547059859070316	0.2569122704197917	0.19898082147772825	0.24133205792049509	0.302774850181984	1.0	1.0	-244.4922968714853	0.0	0.4027845058032966
493000	-243.21069764696318	-1.061300713885636	-242.14939693307755	0.23100787853001775	0.3773458466448034	4.623275863054625	0.13204045892428456	0.3257366335108744	0.24133205792049509	0.30089084964434504	1.0	1.0	-242.14939693307755	0.0	0.7275544407772491
494000	-240.2916323401392	-0.12299833496704782	-240.16863400517215	0.18582850679038818	0.3179409548735379	5.058099441003282	0.20186235393823143	0.3257366335108744	0.17151016290654822	0.30089084964434504	1.0	1.0	-240.16863400517215	0.0	1.6175864346461202
495000	-239.52285966565796	0.46958166199762097	-239.99244132765557	0.16857454732331856	0.2347723404881583	3.5614403698267183	0.22697712669191605	0.3121959570466775	0.1476340433253674	0.31319287293603815	1.0	1.0	-239.99244132765557	0.0	1.4560463408568718
496000	-237.4006957439984	0.6490656485473052	-238.0497613925457	0.19253193689977383	0.19757564662236582	2.3438047778692734	0.1936173077122811	0.33979868884673636	0.18099386230500233	0.2855901411359793	1.0	1.0	-238.0497613925457	0.0	1.0283201212741964
497000	-240.01813299001012	-1.1820979425590095	-238.8360350474511	0.19132510088625437	0.4294429583795991	5.265822414457299	0.19884770897644913	0.2861440352131946	0.1691123680527059	0.3458958877576495	1.0	1.0	-238.8360350474511	0.0	0.9158702649498316
498000	-244.05575686150829	0.023528411125329995	-244.07928527263363	0.18176551414559655	0.4773170480453265	2.6530082945637825	0.15341646129436615	0.3195482298466493	0.13970830933205	0.38732699952693367	1.0	1.0	-244.07928527263363	0.0	1.4019194063313658
499000	-241.49097226119818	-2.4273719362162973	-239.06360032498188	0.17674040998871293	0.8107755178556735	2.402878416994452	0.19518437071020323	0.2942960712751554	0.2179143262143875	0.292605231800253	1.0	1.0	-239.06360032498188	0.0	-0.613519051573834
500000	-239.98008810449917	-0.11908084747598302	-239.8610072570232	0.26942880344234915	0.2787648732212329	3.5738480971764357	0.19619937682203387	0.31318395049963893	0.2079858249783827	0.2826308476999436	1.0	1.0	-239.8610072570232	0.0	1.0432192920443026
501000	-239.0786859898322	1.2432105904556778	-240.32189658028787	0.17507528751694584	0.16802382071691543	2.648786049116444	0.23898956068522692	0.2419809762810711	0.23639861533375753	0.2826308476999436	1.0	1.0	-240.32189658028787	0.0	1.575959231018873
502000	-239.66694158394682	-0.4809318360299273	-239.1860097479169	0.22379475570319352	0.37184128303205494	4.157438971246644	0.23034540561666456	0.3177570603189422	0.1509101417988853	0.3009873922655072	1.0	1.0	-239.1860097479169	0.0	1.1545339270062625
503000	-239.0152033670118	1.6480221104699027	-240.6632254774817	0.19909730363802605	0.19352216527461394	1.8393346369008396	0.2370401191779262	0.29878303748057033	0.16706793536568437	0.2971089079758183	1.0	1.0	-240.6632254774817	0.0	1.8059657682893118
504000	-240.41572098647336	-1.674594557829641	-238.74112642864372	0.23814515719954868	0.4302393494537739	3.7507639031896844	0.1813236586357113	0.33057046068687945	0.20836164154287665	0.2797442391345318	1.0	1.0	-238.74112642864372	0.0	-0.020796005276084495
505000	-238.16872840483813	1.2009381619324793	-239.3696665667706	0.14723897038235942	0.1949295024144424	3.1420497929660622	0.16842473224162288	0.3565481834594749	0.19260808540366395	0.2824189988952374	1.0	1.0	-239.3696665667706	0.0	1.8594947627388028
506000	-243.65071648741767	-2.846564823005029	-240.80415166441264	0.2804354104659022	0.6234976127280676	4.716790336819031	0.20131449129742285	0.3565481834594749	0.19829974122739408	0.24383758401570732	1.0	1.0	-240.80415166441264	0.0	-0.5285668673945417
507000	-239.771792640045	-0.7289800358800389	-239.04281260416496	0.2569495974551879	0.24695547466836626	3.8263817978934282	0.1843254015556087	0.3565481834594749	0.18865631536266997	0.27047009962224555	1.0	1.0	-239.04281260416496	0.0	0.39388537838457216
508000	-240.62630393025483	-2.014520593393344	-238.6117833368615	0.21582916937435304	0.5920002069847322	3.375304525072471	0.1957419431124316	0.345131641902652	0.1806539227161481	0.2784724922687674	1.0	1.0	-238.6117833368615	0.0	-0.16520413556946179
509000	-239.13395562405927	-1.3125926866899438	-237.82136293736932	0.20642574638032152	0.5422988210553453	3.244806218427256	0.19214739896555733	0.345131641902652	0.16721249708860672	0.2955084620431831	1.0	1.0	-237.82136293736932	0.0	0.40463851303697124
510000	-238.74382010737963	0.19635482057463682	-238.94017492795427	0.21140978536664728	0.15991609664743545	3.5821693108640957	0.19214739896555733	0.345131641902652	0.16721249708860672	0.2955084620431831	1.0	1.0	-238.94017492795427	0.0	0.8056702459603096
511000	-243.07308819603463	-0.45661099799396854	-242.61647719804066	0.2692819459243606	0.43630154369832297	1.8723124338855603	0.21528248717075413	0.31818224094910275	0.178953011167014	0.2875822607131283	1.0	1.0	-242.61647719804066	0.0	0.5277033781528628
512000	-242.5138991279404	-1.559671855039182	-240.95422727290122	0.19641741820909703	0.6981687147625335	2.176622346880303	0.17458873856456647	0.3312385938713813	0.25023089406305377	0.2439417735009976	1.0	1.0	-240.95422727290122	0.0	0.01669299358673948
513000	-240.60982100389154	-0.17691956790976526	-240.43290143598176	0.16887123050446953	0.30842391885623965	2.4655464491684467	0.17267910771144912	0.34930503769586835	0.1998027306384162	0.27821312395426556	1.0	1.0	-240.43290143598176	0.0	0.694343302475358
514000	-243.2481738298336	-2.035244777454494	-241.2129290523791	0.21132165788919682	0.741790365381853	2.1655240079996463	0.2361207233368465	0.21417837443322982	0.27516349443590626	0.2745374077940166	1.0	1.0	-241.2129290523791	0.0	-0.40265055928506455
515000	-244.17098958523005	-3.304530668115383	-240.86645891711467	0.20762824901053997	1.0251684307385251	2.1507518006305566	0.2361207233368465	0.21417837443322982	0.27516349443590626	0.2745374077940166	1.0	1.0	-240.86645891711467	0.0	-1.3542249376112634
516000	-238.64760149766386	0.06235840383171798	-238.70995990149558	0.16178731356923748	0.31085145815861603	3.482746718984157	0.1822123432583767	0.2923135947527725	0.19702827411636353	0.3284457878724864	1.0	1.0	-238.70995990149558	0.0	1.3034745725974481
517000	-239.72229898700112	-1.5920613157610337	-238.13023767124008	0.17811880726458704	0.6622072489722863	2.632450838955183	0.1822123432583767	0.29034456415603166	0.20669453837296292	0.3207485542126278	1.0	1.0	-238.13023767124008	0.0	0.10608876897480002
518000	-241.79531276563705	-1.4074468456226228	-240.38786592001443	0.2343135419748558	0.5203199925670081	3.884497712871405	0.17710746930829865	0.3164706651154412	0.20669453837296292	0.2997273272032963	1.0	1.0	-240.38786592001443	0.0	0.4790998767058005
519000	-242.2662467411865	-0.811281086410709	-241.4549656547758	0.23042408687738913	0.46127232435339743	4.6544230886036795	0.2662846354108166	0.26151327227272264	0.16924029076003366	0.30296180155642616	1.0	1.0	-241.4549656547758	0.0	1.1874116961430983
520000	-241.65763659669798	-1.307614131483125	-240.35002246521486	0.20438124937433172	0.5737105863769582	2.576718745048424	0.17738023532260977	0.36482153441593546	0.14615019820791014	0.31164803205354363	1.0	1.0	-240.35002246521486	0.0	0.22626986892317807
521000	-244.51377981073264	0.28860354060101323	-244.80238335133365	0.282406066404223	0.3671004000811889	1.469907655780289	0.1812463482159337	0.3609554215226115	0.14615019820791014	0.31164803205354363	1.0	1.0	-244.80238335133365	0.0	0.9347187643105035
522000	-246.9164399162634	-1.5907601572240524	-245.32567975903936	0.24821478308451864	0.5219614293132108	5.50547819957328	0.24774880206614064	0.3444728046162535	0.1972364682342569	0.21054192508334793	1.0	1.0	-245.32567975903936	0.0	0.7662876801505695
523000	-242.23336853625574	-1.4693843379399745	-240.76398419831577	0.2618595140962289	0.18710864056928583	3.097523766589776	0.21579994890307025	0.3445270755285267	0.18477618105879784	0.25489679450960423	1.0	1.0	-240.76398419831577	0.0	-0.8673068247444791
524000	-238.78183987327742	-0.4319961141789366	-238.3498437590985	0.2110571324803957	0.33918551235583466	3.713582219693941	0.19557673702559128	0.3445270755285267	0.1841831575912546	0.2757130298546264	1.0	1.0	-238.3498437590985	0.0	0.972024326485887
525000	-246.45088876582605	1.4266300956691538	-247.8775188614952	0.21994194604077572	0.3325759844349158	1.371005103068765	0.22860349756550602	0.3245918699564935	0.11181230280416735	0.33499232967383213	1.0	1.0	-247.8775188614952	0.0	1.93328293387441
526000	-238.4700664252632	-0.5863946642188946	-237.88367176104433	0.20047235549965614	0.2165435571475636	2.5129757501186507	0.17257185641520348	0.30275040826207195	0.19279702851140823	0.3318807068113153	1.0	1.0	-237.88367176104433	0.0	-0.050834987312819546
527000	-240.9995609214751	-1.7597023345461817	-239.23985858692893	0.19082738219383913	0.5929713420761736	4.393565404222576	0.22572079757322108	0.2987187933201914	0.14628644961899942	0.3292739594875871	1.0	1.0	-239.23985858692893	0.0	0.4136829449756366
528000	-238.09604376562896	0.020339236745371414	-238.11638300237433	0.21863494959153998	0.3576207528731081	2.2971688176792737	0.22572079757322108	0.27329948179488356	0.17831320837331346	0.3226665122585809	1.0	1.0	-238.11638300237433	0.0	0.9748829310653395
529000	-239.19569658661308	-0.48161481643577675	-238.7140817701773	0.19963787782401207	0.10359731271527708	2.7894895647935627	0.22823067177519957	0.27329948179488356	0.17831320837331346	0.3201566380566024	1.0	1.0	-238.7140817701773	0.0	-0.5807040190874528
530000	-239.27034807802212	0.8886867427549228	-240.15903482077704	0.20232228233686683	0.18152265057205424	3.6522511483643063	0.23534947703659373	0.2872242095560013	0.15826996156734155	0.31915635184006236	1.0	1.0	-240.15903482077704	0.0	1.6476506553258243
531000	-246.8291899330401	-5.515698981033876	-241.31349095200625	0.22483893494300755	1.3070616137827833	6.537088205733211	0.1521338823223194	0.2872242095560013	0.2414855562816159	0.31915635184006236	1.0	1.0	-241.31349095200625	0.0	-1.9819460676056937
532000	-241.71252143122132	-0.7558033168947368	-240.95671811432658	0.2166110136818775	0.24246590664173306	4.632577570909074	0.3093768052064546	0.21086905651783835	0.16059778643564357	0.31915635184006236	1.0	1.0	-240.95671811432658	0.0	0.5934451972412739
533000	-239.4054661800173	1.0017626960518755	-240.40722887606918	0.23587584277995205	0.18167574778087478	1.9791514222442959	0.19384920682877949	0.3305748136616729	0.15917302394872163	0.3164029555608249	1.0	1.0	-240.40722887606918	0.0	1.1532050075739928
534000	-243.46563791366398	0.37900978627395276	-243.84464769993792	0.18651721620487152	0.2793182594606626	4.886342186273408	0.2066109794754103	0.29543927853032337	0.21026819739037114	0.28768154460389406	1.0	1.0	-243.84464769993792	0.0	1.942185745337939
535000	-241.63150953257596	-0.7733498109969348	-240.85815972157903	0.20921000513974708	0.4953289533002753	1.91528299922842	0.20534273761081023	0.24381793627872828	0.2691631493418187	0.28167617676864165	1.0	1.0	-240.85815972157903	0.0	0.3552946384958002
536000	-238.2769229393342	1.5962337216000986	-239.8731566609343	0.18093789490351367	0.23723354532033783	2.0517267511844643	0.20534273761081023	0.3344834808107728	0.16027064985026845	0.29990313172814737	1.0	1.0	-239.8731566609343	0.0	2.043612147969739
537000	-240.11418771471526	-1.530562708037084	-238.58362500667818	0.26532128878164596	0.47864469949682403	2.8068971130001246	0.20534273761081023	0.2710136235391666	0.18369116472945493	0.33995247412056706	1.0	1.0	-238.58362500667818	0.0	-0.09286837892618549
538000	-241.25726728707053	-0.12745365535188036	-241.12981363171866	0.22040210268279872	0.3793052306609579	2.8068971130001246	0.2930788369447401	0.24182756989981005	0.18369116472945493	0.2814024284259938	1.0	1.0	-241.12981363171866	0.0	1.077623345188364
539000	-239.32082185022335	0.16386628143884785	-239.4846881316622	0.2299939868871364	0.20016366089804447	3.8496110608329164	0.22668966561926582	0.3082167412252843	0.1891391343409124	0.2759544588145363	1.0	1.0	-239.4846881316622	0.0	1.0840476142447026
540000	-239.68476781665962	-0.41587800705819333	-239.26888980960143	0.18494365965154486	0.40897851951307906	2.952483102272014	0.22668966561926582	0.25776324969716646	0.21065611443701787	0.30489097024654865	1.0	1.0	-239.26888980960143	0.0	0.9169437239886871
541000	-240.5291380495256	0.3593406419206473	-240.88847869144627	0.15487345946632483	0.4128797078323734	2.593072677095713	0.14940635022891216	0.27859591946261786	0.24131741445871058	0.3306803158497582	1.0	1.0	-240.88847869144627	0.0	1.570378862338445
542000	-241.99982661221986	-0.9681683253206224	-241.03165828689924	0.300907230537953	0.2654760708841933	2.7080634586124406	0.22061203021150444	0.3329816307000876	0.15429209032261043	0.2921142487657963	1.0	1.0	-241.03165828689924	0.0	-0.15607848413662162
543000	-238.73102020985007	0.4725878431270123	-239.20360805297707	0.22780277697878387	0.21590911507512595	1.826002505871828	0.22061203021150444	0.33236778480143475	0.15429209032261043	0.29272809466444916	1.0	1.0	-239.20360805297707	0.0	0.7345577458649093
544000	-238.15718154350236	0.9441847597523654	-239.10136630325474	0.16788575702106048	0.26104625639167695	2.592098654450831	0.1659579402808815	0.26160881783444434	0.2068558858677808	0.3655773560168921	1.0	1.0	-239.10136630325474	0.0	1.6964000013881537
545000	-239.44897257890227	-0.1676560843207766	-239.2813164945815	0.1676472677716054	0.3550301481819066	3.76620781866546	0.15327412854672307	0.26160881783444434	0.22571359849941686	0.3594034551194145	1.0	1.0	-239.2813164945815	0.0	1.298964679743632
546000	-240.7529719903602	0.29424411883615464	-241.04721610919637	0.18711221190650928	0.28657880118987367	3.3647977072012933	0.1322669231000281	0.24823759705973503	0.1947546607975814	0.42474081904265426	1.0	1.0	-241.04721610919637	0.0	1.4145205829204313
547000	-246.37995488563362	-2.8663021960542583	-243.51365268957937	0.3416468069850733	0.6771041016286126	3.9642311044392367	0.15940549578601937	0.25823330014718954	0.22059683256320062	0.36176437150358925	1.0	1.0	-243.51365268957937	0.0	-0.6912818746922521
548000	-239.24393324018638	0.31724371304321486	-239.5611769532296	0.20857562756939216	0.23543375237030992	2.6673953733492897	0.1586083635505367	0.33976591247102833	0.22059683256320062	0.28102889141523313	1.0	1.0	-239.5611769532296	0.0	0.9942168440624133
549000	-239.6322582725926	-0.592568491294146	-239.03968978129845	0.19580258641202122	0.1529049097259693	4.667483929187271	0.22341684616162974	0.33976591247102833	0.18794406393246105	0.24887317743487966	1.0	1.0	-239.03968978129845	0.0	0.3057211387070584
550000	-242.605889314708	-0.5041227689053476	-242.10176654580266	0.2384861785813934	0.3521768619461473	3.4347128756918854	0.12797192590396336	0.2990409756827708	0.25488796360677546	0.3180991348064891	1.0	1.0	-242.10176654580266	0.0	0.8457828066427298
551000	-244.2573726859995	0.3728843638359969	-244.6302570498355	0.2440564414119099	0.1773286283410322	5.592560027685879	0.18947724864422213	0.21504261935968888	0.24104492841174283	0.35443520358434494	1.0	1.0	-244.6302570498355	0.0	1.6732038844044166
552000	-242.36313779092617	-0.2458299347690538	-242.1173078561571	0.15134312850284765	0.2811090046428263	5.544989059331343	0.2546117045631093	0.24329705334528595	0.24539149632376803	0.2566997457678355	1.0	1.0	-242.1173078561571	0.0	1.502764038695127
553000	-240.5462610308379	-0.2426390470308275	-240.3036219838071	0.14877330467657218	0.3304523350739931	4.1572355698451435	0.19069397996615817	0.2654843047687278	0.24539149632376803	0.29843021894134475	1.0	1.0	-240.3036219838071	0.0	1.2747598097262582
554000	-242.68245150260148	-2.1115650973009124	-240.57088640530057	0.25045526348932007	0.38689941791549304	4.423020261348068	0.24400038362799525	0.22876232420483222	0.254759790398843	0.2724775017683283	1.0	1.0	-240.57088640530057	0.0	-0.3564119007073754
555000	-240.34975306838436	-0.7706085822456068	-239.57914448613874	0.23118207146961892	0.3880315557705409	2.985787766189654	0.1895086358925992	0.235139088682409	0.18903548554058272	0.3863167898844079	1.0	1.0	-239.57914448613874	0.0	0.5214878305599773
556000	-239.59123285280825	-0.38799160357004725	-239.2032412492382	0.21699723783249278	0.15373883381354128	3.6302749354115265	0.1895086358925992	0.3169473201437963	0.2504653600729429	0.2430786838906604	1.0	1.0	-239.2032412492382	0.0	0.19768265496187643
557000	-243.9632814090461	-3.315618252748622	-240.64766315629745	0.2703473405206738	0.7402616234290467	5.06701525674866	0.2276150271072268	0.2788409289291687	0.2504653600729429	0.2430786838906604	1.0	1.0	-240.64766315629745	0.0	-0.7274334486222722
558000	-239.7474292219394	0.07606781776787885	-239.8234970397073	0.21308157140685077	0.1858227094503362	2.72729612514007	0.18887482701815272	0.2965888234076518	0.14699530337213662	0.36754104620205763	1.0	1.0	-239.8234970397073	0.0	0.5385018629141862
559000	-240.75349177159583	-0.21975499815570476	-240.53373677344013	0.18660903056315714	0.10264616798427616	2.7400947080429434	0.1640921395490647	0.3295647915633537	0.23594884248743747	0.2703942264001429	1.0	1.0	-240.53373677344013	0.0	-0.34612745441756365
560000	-242.7764870391562	-0.44781480288222886	-242.32867223627397	0.18169315678433576	0.16918518102484362	2.101058606015448	0.1848829133880779	0.3531597382814671	0.15561046512874785	0.306346883201706	1.0	1.0	-242.32867223627397	0.0	-0.3188251485318694
561000	-243.09567278856417	0.12561859348836446	-243.22129138205253	0.143704867435017	0.12159617423069291	2.1611326328990623	0.22078992172057638	0.3531597382814671	0.15561046512874785	0.2704398748692075	1.0	1.0	-243.22129138205253	0.0	-0.05188161134972136
562000	-239.38103183176952	-0.006133508395095744	-239.37489832337442	0.1790361689637483	0.2690392241464544	2.4607445680974935	0.21924469609313246	0.354704963908911	0.15561046512874785	0.2704398748692075	1.0	1.0	-239.37489832337442	0.0	0.7266848294358523
563000	-241.96143407105305	-2.419216250306282	-239.54221782074677	0.1945950954408524	0.7905608422322953	2.163286145631979	0.21924469609313246	0.29520769175325173	0.19575536146333355	0.2897922506902811	1.0	1.0	-239.54221782074677	0.0	-0.7238292512224658
564000	-237.98905301787738	1.0996040822884514	-239.08865710016585	0.16303959016039749	0.11841886794088478	2.4328131492452427	0.21924469609313246	0.29520769175325173	0.19575536146333355	0.2897922506902811	1.0	1.0	-239.08865710016585	0.0	1.0011465097263148
565000	-238.89269890442847	0.9039446865154654	-239.79664359094394	0.21125939906848848	0.26512398736587056	2.2946890853243795	0.21924469609313246	0.25418846408335966	0.1802592340504538	0.3463076057730529	1.0	1.0	-239.79664359094394	0.0	1.558249566472648
566000	-240.63098505328725	0.32658002977046463	-240.95756508305772	0.20176564398171912	0.15630469361845073	2.2210503570399576	0.20597025507362182	0.3515217455491787	0.22071970869632485	0.22178829068087347	1.0	1.0	-240.95756508305772	0.0	0.42375415719474585
567000	-242.27354884229797	-0.11364854630997234	-242.159900295988	0.22959238183743147	0.22134453922331454	1.5599498758203414	0.20043355105758368	0.3570584495652168	0.22071970869632485	0.22178829068087347	1.0	1.0	-242.159900295988	0.0	0.06374348537458951
568000	-243.14862678415693	-2.2920207657300113	-240.85660601842693	0.21323960909011538	0.13240080436611695	2.103385661643589	0.21515649449539978	0.345739800153567	0.2136263241471374	0.22547738120389466	1.0	1.0	-240.85660601842693	0.0	-2.4072663777625816
569000	-239.62703520527378	-0.3249477331008044	-239.30208747217299	0.18726576190686595	0.14404122900663344	2.5755189681039403	0.21033482459869604	0.3365107914050379	0.19264430574296046	0.26051007825330436	1.0	1.0	-239.30208747217299	0.0	-0.17353894522180968
570000	-237.94727839188434	0.5071758819691385	-238.4544542738535	0.215556406124067	0.25572041890171576	2.5529744995970427	0.21033482459869604	0.32059805976436623	0.2024632790992444	0.26660383653769215	1.0	1.0	-238.4544542738535	0.0	1.2241062239028244
571000	-239.51322981339175	0.19589960205810453	-239.70912941544984	0.1670276173894348	0.2709106523180853	4.644435832787433	0.2655397300546764	0.23470071783052276	0.2071350740703894	0.2926244780444103	1.0	1.0	-239.70912941544984	0.0	1.6595069059883967
572000	-240.1551746847502	-1.0882238574552066	-239.066950827295	0.21917487200069097	0.1562045778420467	4.644435832787433	0.2655397300546764	0.23470071783052276	0.2071350740703894	0.2926244780444103	1.0	1.0	-239.066950827295	0.0	-0.1752390792559848
573000	-241.35740705821195	-0.7606425307032862	-240.59676452750867	0.21572814026800427	0.5396961387395088	2.2473828267987406	0.2739522006510878	0.22953397488399313	0.1907844721168211	0.30572935234809684	1.0	1.0	-240.59676452750867	0.0	0.5860373302497242
574000	-240.60328381331263	-0.537277298628912	-240.06600651468372	0.2143372137015115	0.20015811232005873	5.797555419371191	0.21992556795646317	0.25426405460873375	0.1907844721168211	0.3350259053179809	1.0	1.0	-240.06600651468372	0.0	0.9371806154435394
575000	-240.5773153962478	-1.9331763051507536	-238.64413909109703	0.2451826116308209	0.5281788743415121	3.440348221245086	0.2525480152416709	0.2553569009633409	0.1847301170520367	0.30736496674295033	1.0	1.0	-238.64413909109703	0.0	-0.1760835647140414
576000	-242.7306636105099	-0.7889939113225981	-241.94166969918732	0.1947720884077937	0.5161210889133657	1.336746014619283	0.21758405152601468	0.3661374354253551	0.13908390511458119	0.27719460793404793	1.0	1.0	-241.94166969918732	0.0	0.14311634259242678
577000	-239.78555809906086	-0.22252396398446317	-239.5630341350764	0.1671203056490463	0.3469883586348713	2.4100347717345616	0.22072800320157043	0.3508337685404142	0.15124362032396632	0.27719460793404793	1.0	1.0	-239.5630341350764	0.0	0.7453708467606956
578000	-242.04724276378775	-2.160862655602101	-239.88638010818565	0.22624889018240682	0.11393472104329137	2.9012302944225428	0.22072800320157043	0.23869470216878885	0.2633826866955917	0.27719460793404793	1.0	1.0	-239.88638010818565	0.0	-2.124417684524656
579000	-243.333082871621	-1.5385007451613602	-241.79458212645963	0.3145664889440672	0.5076026744747116	2.8137327583264895	0.2402180745504038	0.29300199811016864	0.18958531940537848	0.27719460793404793	1.0	1.0	-241.79458212645963	0.0	-0.03958180467755701
580000	-239.28276642928512	0.16324886450929377	-239.4460152937944	0.18376046494786788	0.2679013051408517	4.348272075178162	0.2169077308872472	0.30859653230907835	0.16576954806725264	0.30872618873642066	1.0	1.0	-239.4460152937944	0.0	1.5285942615747243
581000	-243.45861342631966	-0.4815973146287936	-242.97701611169086	0.2893825910323799	0.27609235537665966	4.173195933207812	0.2684187580721352	0.28362247407037294	0.23405334131014915	0.21390542654734154	1.0	1.0	-242.97701611169086	0.0	0.8609529589771879
582000	-244.28517064228197	-1.5047922520952977	-242.78037839018668	0.22294936479528557	0.4486118923662587	5.279272129341836	0.160334067486802	0.22791548124796238	0.16852021323568564	0.4432302380295488	1.0	1.0	-242.78037839018668	0.0	0.640477661294975
583000	-240.1152036392865	-1.4037794384471312	-238.7114242008394	0.20810406865236009	0.36606646312933233	4.733846051262431	0.18102656460899866	0.3356204587054543	0.19254704603351014	0.29080593065203575	1.0	1.0	-238.7114242008394	0.0	0.3865752243028765
584000	-239.8766684236743	-1.535866605825444	-238.34080181784884	0.22556654717309552	0.19905379925189745	3.723280019137565	0.18102656460899866	0.3356204587054543	0.19254704603351014	0.29080593065203575	1.0	1.0	-238.34080181784884	0.0	-0.6616872397253013
585000	-239.45126494568024	0.3315985412351714	-239.7828634869154	0.15897668975470147	0.1584195448323958	5.008826909703845	0.25358321217636826	0.3052572571928471	0.1964622516979785	0.24469727893280502	1.0	1.0	-239.7828634869154	0.0	1.3619155661731193
586000	-239.47468939734543	-0.764301177462172	-238.71038821988327	0.19815345267248774	0.5172203049339337	2.693693124394287	0.24187974433114162	0.3052572571928471	0.1964622516979785	0.2564007467780317	1.0	1.0	-238.71038821988327	0.0	0.709434116888382
587000	-240.51768664367142	-0.7974253749354436	-239.72026126873598	0.17078959113715653	0.5698697649516297	1.908342332514342	0.16603719155681285	0.27566550247467725	0.2510315096791581	0.3072657962893507	1.0	1.0	-239.72026126873598	0.0	0.4685921606669892
588000	-247.91725288845714	-3.684356981749797	-244.23289590670734	0.24479052914637978	0.7985951275480035	6.1233015016062025	0.3074101226920972	0.31557711030989566	0.11093309555946917	0.2660796714385367	1.0	1.0	-244.23289590670734	0.0	-0.7440318855919934
589000	-243.17700094724006	-4.54745644585506	-238.629544501385	0.2110743903828086	1.202275307611998	3.9658146912733683	0.22980826911899843	0.3243604552429561	0.20096296174013234	0.24486831389791197	1.0	1.0	-238.629544501385	0.0	-1.7977941400115682
590000	-240.17253870048674	-0.1964147291057472	-239.97612397138099	0.2308891935672869	0.21938898832068499	4.584104219539598	0.22980826911899843	0.3243604552429561	0.13832785119509977	0.30750342444294454	1.0	1.0	-239.97612397138099	0.0	1.0387468231502128
591000	-241.66635401396178	0.23937918737935227	-241.90573320134112	0.15935470415622766	0.29454059649346037	2.936119667930173	0.31743366450543214	0.288114578781315	0.11865035896316543	0.2758013977500862	1.0	1.0	-241.90573320134112	0.0	1.238113366114558
592000	-243.6563811711431	-2.4677406472351087	-241.188640523908	0.22224873653099753	0.7388164261488109	3.433515617915616	0.18549083361581897	0.30872370972973984	0.11865035896316543	0.3871350976912746	1.0	1.0	-241.188640523908	0.0	-0.3773198827846576
593000	-243.5089955120371	-1.6427482184098974	-241.8662472936272	0.32715034238373364	0.4740547926866125	3.433515617915616	0.17957007382878742	0.30872370972973984	0.20373195925379878	0.3079742571876728	1.0	1.0	-241.8662472936272	0.0	0.0039459758094149144
594000	-241.03063055431474	0.09240087188235724	-241.1230314261971	0.17687635711024768	0.3236071646021979	3.8372437737961222	0.17957007382878742	0.33605679801930666	0.22179194754090678	0.26258118061099794	1.0	1.0	-241.1230314261971	0.0	1.489046122248269
595000	-238.35258659719352	-0.20170063367737956	-238.15088596351615	0.21474564071255892	0.22496780932537644	3.9734102082306584	0.23193029629898654	0.267778637444389	0.22188651840854645	0.27840454784807683	1.0	1.0	-238.15088596351615	0.0	0.8743249917448545
596000	-237.89207599779485	0.28801820671201517	-238.18009420450687	0.18876068105832292	0.2574116360872375	2.318778152776356	0.23193029629898654	0.267778637444389	0.22188651840854645	0.27840454784807683	1.0	1.0	-238.18009420450687	0.0	0.9221477118641777
597000	-243.33247174056046	-1.3420523619380715	-241.9904193786224	0.30946161484664864	0.18859584412595526	4.366879054174755	0.1757061063796359	0.3009344855004575	0.22188651840854645	0.301472889711359	1.0	1.0	-241.9904193786224	0.0	-0.3221595855205315
598000	-245.4806246864486	1.7755141108219117	-247.25613879727052	0.27085796583509786	0.22420996820673217	1.833457734447125	0.1659075324876091	0.30652828347104527	0.15048760470820505	0.37707657933313943	1.0	1.0	-247.25613879727052	0.0	2.0782517229240915
599000	-238.4898521518146	0.42156521869130237	-238.91141737050592	0.19359706477757443	0.1815015472395661	1.833457734447125	0.21107616786522926	0.30652828347104527	0.15048760470820505	0.33190794395551926	1.0	1.0	-238.91141737050592	0.0	0.5129840383228765
600000	-245.61968735964132	-1.6928112815739087	-243.9268760780674	0.35331214047324744	0.39994994909717807	4.385664543211777	0.16718286274041524	0.30652828347104527	0.23566021479350094	0.2906286389950374	1.0	1.0	-243.9268760780674	0.0	0.08441538551372574
601000	-238.01514958453083	0.44986793360710764	-238.46501751813793	0.20463680750320093	0.20157687693855242	3.362553687913595	0.1947411544013359	0.30814521400564937	0.20648499259797617	0.2906286389950374	1.0	1.0	-238.46501751813793	0.0	1.217543592154229
