# BEAST v1.8.4
# Generated Sun Jan 13 09:46:34 OMST 2019 [seed=1547351194255]
# nac1_sfragm_mod.xml
state	posterior	prior	likelihood	treeModel.rootHeight	exponential.popSize	exponential.growthRate	ac	ag	at	cg	gt	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
542000	-267.15027224942173	-25.910350880217912	-241.2399213692038	0.30515288344894476	1.044989319363026	-0.7705507435209393	0.2948093014866415	0.8197497233160884	1.1524507827626707	0.0196687590171788	0.004751279446479723	1.0	0.2799795520159755	0.9517604264650031	0.1290985422141257	0.1530361887483693	-241.2399213692038	-16.635532333438686	-2.4114716585755755
543000	-257.8403064900987	-18.51107970122717	-239.32922678887155	0.21281089440666653	0.6774299826447312	1.471703163800888	0.24284264024821697	0.8978735523893491	0.4851875534287062	0.0067452685631523715	4.048187992591366E-4	1.0	0.053252215495908174	1.0173509205994882	0.030630524448085235	-0.016510134788322042	-239.32922678887155	-16.635532333438686	0.22970084247191908
544000	-259.29502209450004	-19.85798550145842	-239.4370365930416	0.2395148840993514	0.2938620796598882	1.9919912145095817	0.22289921480473185	1.1579999982836797	0.6447625925814409	0.003961602007793566	0.0017409300813923504	1.0	0.2360692146868101	0.9279992649542372	0.2392277851237423	-0.1356451543115178	-239.4370365930416	-16.635532333438686	0.45379790378471907
545000	-254.97335551824935	-13.761895178239893	-241.21146034000947	0.16923020155870375	0.16355036770146839	-0.7708455579295306	0.3910829094295053	0.39354885709824416	0.547231930845415	0.0032492495606904425	1.582240366100766E-4	1.0	0.11617804909484059	1.0854198805428548	0.08107649543893818	-0.05649486435144448	-241.21146034000947	-16.635532333438686	1.2381235861940156
546000	-259.3182522340061	-18.379738569028554	-240.93851366497753	0.2613072189300403	0.7788616981058875	2.264479954792372	0.5846689465609984	0.6664936266226065	0.547231930845415	0.001965307573129758	1.582240366100766E-4	1.0	0.1786295221847279	0.9460883440798951	0.1939457542136103	-0.04212233478567416	-240.93851366497753	-16.635532333438686	0.2997263889066367
547000	-255.9387185710114	-14.861769129163307	-241.07694944184811	0.17575761124457487	0.2662912730450287	-0.006951033762128356	0.14502349638695494	0.6090340666267152	0.3217339273393636	0.05870257148378543	1.231519249413319E-4	1.0	0.27506012531925833	0.9978298250431524	0.2901796954727932	-0.43097649952628486	-241.07694944184811	-16.635532333438686	1.7867468133141136
548000	-262.28310139083254	-17.28424600856148	-244.99885538227105	0.383625514046277	0.3318407638688857	-0.18791617812287598	0.00683013525602814	1.3110097411431874	0.667142482322885	0.2485629173846309	1.8162487233709944E-4	1.0	0.2674453491533134	0.9240378364734366	0.3312007310204148	-0.2901433730425433	-244.99885538227105	-16.635532333438686	0.07580356963132495
549000	-258.36715041627076	-17.186993395868992	-241.18015702040177	0.21256081439439647	0.37589223941521716	-0.1189971786448929	0.04582242455113646	0.29055351069367225	0.7009320155512802	0.052046068838871695	6.064302457734992E-4	1.0	0.31264644521444257	0.927466866406617	0.1039006229105705	0.5073262756709934	-241.18015702040177	-16.635532333438686	0.38477715325058615
550000	-255.14016510502216	-14.959725458711997	-240.18043964631016	0.22083713169798722	0.2086380027573958	-0.05224645114681936	0.07728629917055801	0.525183184764739	0.6245712472709818	0.013366154110934407	6.064302457734992E-4	1.0	0.3618529343943487	1.073486157031162	0.3603086390116608	0.22169225676147217	-240.18043964631016	-16.635532333438686	1.7655415778421013
551000	-259.3796584888686	-18.09457372345762	-241.28508476541094	0.25599222483023876	0.6269130246236737	0.8151071175409534	0.048052718680402326	0.9615362527045984	0.8525289647315112	0.007295554638061623	0.0013072463303453418	1.0	0.10577810253931774	1.014406436032026	0.08897719371677042	-0.4669825960795005	-241.28508476541094	-16.635532333438686	0.33985973593141383
552000	-262.1255691398427	-21.244799948957393	-240.88076919088527	0.3060793224388354	0.7437004702179421	2.1794435270426225	0.25297267573468124	0.6688514903787361	0.8525289647315112	0.00688001256240744	0.0015541547583769967	1.0	0.1738931375791637	0.9901982922056266	0.19479010908579847	0.3261749736182513	-240.88076919088527	-16.635532333438686	0.27674439002872275
553000	-258.46790078537225	-17.087109063728377	-241.38079172164387	0.24993971229766496	0.5564615469753451	1.055579168622808	0.10730006150283215	0.5100950344376434	0.43925184711448	0.015752754099715806	5.786210645238665E-4	1.0	0.10086981117728237	0.9641708948952009	0.12778657942656588	0.27637194977550184	-241.38079172164387	-16.635532333438686	0.8845912884177973
554000	-258.59814505484167	-12.99615030550168	-245.60199474934	0.2710063855276405	0.3659381408701457	-0.003343701207956684	0.051362907890581136	0.5100950344376434	0.39109375782476785	0.011648896817429966	2.1108937041726449E-4	1.0	0.09623661466014888	1.0133289440147688	0.07845183891711875	0.0487711401166082	-245.60199474934	-16.635532333438686	1.4245664979172183
555000	-258.4513694990487	-19.20998611366357	-239.24138338538518	0.22447585453349084	1.3697873455423235	0.32676137721326226	0.04768883790298964	0.4904028376239203	0.39109375782476785	0.045874078709453876	2.1108937041726449E-4	1.0	0.08053710988118126	0.9953732655913518	0.07759192692624026	0.5816914378767352	-239.24138338538518	-16.635532333438686	-1.9966882142826898
556000	-261.5030922094909	-21.24680651701729	-240.25628569247357	0.22414393768210006	0.4373576590486623	-0.39064696468177607	0.1773772975551474	1.682651383603984	0.8429475230726399	0.045874078709453876	0.0016516467652946938	1.0	0.17235245727574644	1.0718927181867048	0.15486936858045383	-0.16650981421178776	-240.25628569247357	-16.635532333438686	0.3851744905262743
557000	-260.13533580194314	-18.83882914474914	-241.29650665719402	0.21019754260631293	0.19222006147396484	0.5874412232230473	0.3865334776457017	0.7786203997192279	0.24334799828673356	0.023208627240283438	0.001893815179377769	1.0	0.2082346805459171	0.9198809594793098	0.1927617108190399	0.6023430643253375	-241.29650665719402	-16.635532333438686	0.49929491317598007
558000	-262.6452457453547	-19.51543498714713	-243.1298107582076	0.2823539811763256	0.7030684605128608	-0.32439579785547856	0.1335664250636946	1.8586116718485715	0.9086490376288693	0.0041484669415366715	5.188524053736079E-4	1.0	0.26259676794156933	0.8911433930883348	0.18148232490115512	0.5702307485428706	-243.1298107582076	-16.635532333438686	-0.6842930893623991
559000	-258.0463829345532	-16.344328774997628	-241.70205415955556	0.23755477633011432	0.24534891031127246	0.5637109094201174	0.13502248979970466	0.9210645046813257	1.0850924759257028	0.016111447518728297	4.5456071299935044E-4	1.0	0.08448284527633074	0.9967574723199797	0.05778745984453153	0.05302848168779552	-241.70205415955556	-16.635532333438686	1.7863305877322857
560000	-258.6330788517675	-17.75382618554106	-240.87925266622645	0.2044177562992917	0.19602644110897333	-0.561118055285053	0.07734547393453221	0.49368688021608065	0.8407887777329541	0.016111447518728297	0.0015345545101750453	1.0	0.27090948549166144	1.02517349588296	0.3682687028510035	-0.09770903373338996	-240.87925266622645	-16.635532333438686	0.4493857165574009
561000	-261.67391708719583	-17.109188888318265	-244.5647281988776	0.2829679236664528	0.43836706948239546	1.3369283935288374	0.07734547393453221	2.1494233549486785	1.1441670394353263	0.004325581540827861	7.305840874547134E-5	1.0	0.5131219950869835	0.9504344909338788	0.3759213384419298	-0.4552806333499666	-244.5647281988776	-16.635532333438686	1.0615320841887759
562000	-262.03210550451854	-20.315896345385237	-241.71620915913329	0.20462853585346538	0.4820144206079509	2.2131792523153666	0.2866755197585856	1.9101708233886079	1.1441670394353263	0.004325581540827861	3.8091176660654414E-4	1.0	0.3701947696760988	1.0128153320763735	0.18437838808496865	0.1047728090340549	-241.71620915913329	-16.635532333438686	1.107414381852111
563000	-261.64443998994835	-20.534576495839925	-241.10986349410842	0.2748536766350466	0.878657283489942	-0.6986883898480918	0.086398235466711	1.289300074825419	0.9573620989490524	0.009207972242336498	4.2395632051360873E-4	1.0	0.20387065567394766	1.0217224194797694	0.19300507685485696	0.2670067574615125	-241.10986349410842	-16.635532333438686	-1.4563018743968104
564000	-264.97237720661565	-23.02982160504809	-241.94255560156753	0.33247722520292466	0.6043715748317391	-0.8778904064819104	0.17742691723845652	1.0763493772500219	0.5060775464954308	0.08224896791554519	2.075418160134876E-4	1.0	0.5514983640453207	0.7980846941251456	0.7458697594918601	-0.41919437201568904	-241.94255560156753	-16.635532333438686	-1.8349472128389397
565000	-260.8840096361074	-18.88112493377241	-242.00288470233502	0.4033740980753794	0.33120528657358833	0.44824878581993066	0.23895148798786714	0.6191879750612707	0.5060775464954308	0.08121682717254686	1.5985495917620612E-5	1.0	0.6575561009309416	0.7685854813043428	0.36451243943709544	0.01732797259931297	-242.00288470233502	-16.635532333438686	-1.105921936757253
566000	-253.53019197317641	-12.671298356811239	-240.85889361636518	0.2653542122996635	0.30302285024763836	0.21986909112819042	0.13860651035643667	0.4116402877037014	0.755850934177498	0.0030851648550089443	3.6271991489494814E-5	1.0	0.3040013086526857	0.9698984917841257	0.19880777554451454	0.6883793528406461	-240.85889361636518	-16.635532333438686	0.8699491391064496
567000	-256.7350145166278	-15.865186897924794	-240.86982761870303	0.2631433184884969	0.2849990185333996	-0.5236383412215383	0.26369529844507833	0.8842651412039712	0.7504119600986929	0.007358175853164551	1.1713937193038528E-4	1.0	0.07641765581754364	1.0254511479936645	0.08522916061892906	0.21180476081395266	-240.86982761870303	-16.635532333438686	0.541750698968871
568000	-263.63175871304065	-23.7963492792643	-239.83540943377633	0.2238606311127358	1.5822009664120216	0.23759702156924156	0.04183195023317343	0.8842651412039712	0.555232738169276	0.17583207661515987	0.001754671133254776	1.0	0.03902221802595453	1.0004757752546525	0.023514547170818408	0.4101213243268099	-239.83540943377633	-16.635532333438686	-2.5471261889588903
569000	-259.8101749062016	-17.60143875547168	-242.20873615072995	0.16285409711620333	0.22583764141057872	1.3229456569622864	0.11552034569599773	0.25018681755409605	0.30959992299832945	0.16025935557864196	0.001754671133254776	1.0	0.1719960825756713	0.963617178746394	0.18575905433935316	0.3743355046521604	-242.20873615072995	-16.635532333438686	2.2574181445469286
570000	-267.72286431876137	-27.68738188991886	-240.03548242884253	0.27263265162729966	1.1697742720297575	-0.38064872161370067	0.4596372013771002	0.8675156458666474	0.9021081549672441	0.21265854774405876	0.002164077027883291	1.0	0.3695250922358832	0.813666535196001	0.14818560242928935	0.6218612934119393	-240.03548242884253	-16.635532333438686	-2.42652236031464
571000	-260.57414397832764	-18.1196986069331	-242.45444537139454	0.20930830900136688	0.3165421989671671	-1.3572998246560812	0.00872559652780495	0.9511505940929806	0.6859522099815469	0.020797004959099145	0.0015874404856412354	1.0	0.19417115239576144	1.0341828995496227	0.14181846128904643	0.1947109796035596	-242.45444537139454	-16.635532333438686	-0.23890151068825172
572000	-257.76501316350465	-18.249497869509096	-239.51551529399558	0.18159839818806983	0.18723006374259774	-0.03907136323932736	0.21015475794322022	1.2910466365887934	0.6767541136741438	0.01796121359560215	8.634591909239868E-4	1.0	0.23316148185944408	1.185946259543577	0.2521260862313484	-0.2587770568911347	-239.51551529399558	-16.635532333438686	0.522974160254456
573000	-261.9785099613296	-20.170862645000366	-241.80764731632925	0.32391592599086744	0.636551379953966	0.26791761781702905	0.21015475794322022	1.232906268944446	0.6671007319789406	0.003657584455534629	0.004130907269045649	1.0	0.1342666897886427	0.9801319899333337	0.08125326383089497	0.27106706813325687	-241.80764731632925	-16.635532333438686	-0.3297020917728237
574000	-265.8967817492582	-24.14481070645896	-241.75197104279923	0.3226832013854889	0.3870127892906512	2.087608295134169	0.44649410057136335	0.9549123485576884	0.6671007319789406	0.003657584455534629	0.007270392966962265	1.0	0.6551693143311733	0.6489485723235433	0.4874702295999316	-0.16197375585922397	-241.75197104279923	-16.635532333438686	-0.39859473863846206
575000	-259.7510445671862	-20.258781875762963	-239.49226269142326	0.21483923043922587	0.7572708337001455	1.3398558362209945	0.14625782551495417	0.7845681410677436	0.4312802303396986	0.007673045637923811	0.0030632989775621375	1.0	0.12415131454261912	1.0409177462123356	0.09805091615308467	0.35848724416709116	-239.49226269142326	-16.635532333438686	-0.02277616643811875
576000	-263.9982709771654	-23.354514132778956	-240.64375684438647	0.22398562393805427	0.08912893597891759	-3.0586360735316855	0.26487315600775	0.9609636311289987	0.5970611769152818	0.007673045637923811	0.0029094104577115335	1.0	0.3104172501031676	0.9892775025156948	0.2460555453432107	-0.03310825301016898	-240.64375684438647	-16.635532333438686	-1.9264406740098525
577000	-258.4315357748065	-20.043796940017334	-238.38773883478916	0.20462487724112477	0.14038482063905722	-0.4025148448606825	0.26487315600775	0.7505355143855746	0.6136679530343135	0.010499221162860704	0.01798372476929043	1.0	0.02901464008187073	1.008894932447259	0.031353689854301196	-0.11370985819997118	-238.38773883478916	-16.635532333438686	0.15079963574770527
578000	-263.54776958992716	-22.14956348566302	-241.39820610426415	0.2878729253064842	0.44477710900005407	1.852657327761657	0.5939532964980655	0.7505355143855746	0.4397364680963391	0.0030356716248884407	0.03394844966687028	1.0	0.24473703129450364	0.9202026596712536	0.22409659875918292	-0.5170582097882213	-241.39820610426415	-16.635532333438686	1.187233583356504
579000	-261.1699819919184	-20.732071078608712	-240.43791091330968	0.1718335768634107	0.17346381125620586	-1.4640131152207405	0.1535549174482647	0.7505355143855746	0.4201059317955041	0.0030356716248884407	0.2415927631278846	1.0	0.47675945811239645	0.9347282114637782	0.4525869161297078	0.4237983323157698	-240.43791091330968	-16.635532333438686	2.481105548705551
580000	-262.09693226482614	-22.70870121418085	-239.3882310506453	0.25420869697788856	0.47086235415826383	2.8318990677431746	0.1535549174482647	1.5369764656225633	0.6735551113560379	0.001399883947707836	0.09290951576198404	1.0	0.019039779880843016	0.9946823434799146	0.017328504866095558	0.23417017653815617	-239.3882310506453	-16.635532333438686	1.0336529140948072
581000	-261.51599720448274	-21.830107779289715	-239.685889425193	0.16404327695883913	0.9081304963267045	0.6955971708547852	0.07459549258338273	0.9116429940070964	0.44582130858233543	0.001399883947707836	0.23177582388505638	1.0	0.03122195503942952	0.9959629971621075	0.03070770930989411	-0.6883501138457274	-239.685889425193	-16.635532333438686	-0.284404854907542
582000	-259.2769875649916	-22.635535676595467	-236.64145188839615	0.14354639388139978	0.3957344253160128	-0.6726297381695667	0.295618309082777	0.6616678089992452	0.6260050033303074	0.0029715946362231724	0.37254953900596655	1.0	0.19270090059520054	1.0384830916915624	0.20188488890621753	-0.434147429208256	-236.64145188839615	-16.635532333438686	1.0749388202605432
583000	-257.37802671250324	-19.31217104278107	-238.06585566972217	0.1604811325899166	0.17938825367533498	0.49102822619005215	0.295618309082777	0.5524525504000828	0.6644246400710416	3.9592460227449186E-4	0.7758321602376875	1.0	0.10940133021974846	1.0282455229601932	0.08170947152074784	-0.6881547950090343	-238.06585566972217	-16.635532333438686	1.8813121038843734
584000	-256.3347869050344	-17.62763609937972	-238.70715080565463	0.15227693652051844	0.1587293486962909	-0.17192699140243603	0.16185832912330003	0.5459597005220446	0.5520187541862924	1.4874312083913024E-4	0.7758321602376875	1.0	0.015539418011236063	1.0014043975360087	0.012128287729303236	0.5484903799413469	-238.70715080565463	-16.635532333438686	1.128255315624891
585000	-256.14253931336043	-17.300665341169978	-238.84187397219046	0.2485541614011434	0.3191035711898141	1.2435095499695619	0.08992773633803676	0.38822833384785604	0.3659828888699436	1.4874312083913024E-4	0.27168568342647187	1.0	0.04673871701374977	0.9973867822080374	0.04193097067391561	-0.4166666666666665	-238.84187397219046	-16.635532333438686	0.9651191102772381
586000	-253.83538674673386	-15.959749627975603	-237.87563711875825	0.1506206895830256	0.21799521879744957	1.469372257979253	0.08992773633803676	0.4596144899919138	0.5063306835343795	1.4874312083913024E-4	0.18532740908126655	1.0	0.048893436371347625	1.0002798332012905	0.06591237329238565	0.12423002543198101	-237.87563711875825	-16.635532333438686	2.271619587720234
587000	-258.59849103646053	-18.850945785453714	-239.74754525100684	0.22469634439437927	0.1987285729170555	-0.630111082937798	0.08129305593810814	0.8989787402606291	0.1523082821672128	6.882002567869471E-4	0.3041197383637687	1.0	0.2710204373548297	0.988706421478482	0.1581945996851024	-0.05481588498229038	-239.74754525100684	-16.635532333438686	0.4386544983977543
588000	-261.1619139326685	-23.247280452813502	-237.91463347985496	0.1881704165017778	0.5752123512757953	2.4157427730942462	0.31012897540312323	1.2572133431217989	0.6493724806681831	3.8466823361728655E-4	0.41032662565304817	1.0	0.12238577273052335	1.056767752603537	0.09051436309685164	0.35252765038455824	-237.91463347985496	-16.635532333438686	1.246080617719665
589000	-265.381210044107	-24.136975135929323	-241.24423490817767	0.23193759718522233	0.1092116729421226	-2.5645010203417398	0.19375609474724415	0.957522869259866	1.6487380405079037	3.8466823361728655E-4	0.2973102117533221	1.0	0.14832778473594735	0.9733630859895295	0.12787940551876043	0.015033344417527052	-241.24423490817767	-16.635532333438686	-1.1429224050155422
590000	-259.06555340019514	-16.420489982290324	-242.64506341790482	0.16714360443419937	0.21990441003717154	0.14075464307562724	0.018729721324568075	0.7540602949428016	1.0454967081614581	8.290127210514286E-4	0.16109181340381615	1.0	0.33687181778142716	1.2100522283989803	0.3059941888486018	2.6324108196400926E-16	-242.64506341790482	-16.635532333438686	2.581736546294882
591000	-263.3107826642972	-18.326812170623327	-244.98397049367392	0.4707736017563389	0.36299999367679	0.09481526846140254	0.002278733324279797	0.7540602949428016	0.2614004048153329	7.086073542988307E-4	0.179115545741974	1.0	0.4921805752258407	0.7245076339303982	0.49892840240612646	-0.1988182783302489	-244.98397049367392	-16.635532333438686	-1.8480383404677647
592000	-257.9857125632989	-16.993277869677375	-240.9924346936215	0.20555849442158433	0.23908112072581356	-0.9430246542937051	0.0027748971905622775	0.7084083595412978	0.38488747016906966	7.086073542988307E-4	0.427896568944736	1.0	0.20687711531852493	0.9726013285290116	0.19702970435548975	-0.5585120912856897	-240.9924346936215	-16.635532333438686	0.4178647706018356
593000	-257.7426552605251	-19.2044029144991	-238.538252346026	0.21644615327039451	0.2141466960272087	0.4871667666435542	0.0788037759852059	0.43575320673783735	0.5556228718474416	3.4583491320119283E-4	0.45565764689668403	1.0	0.165482046383019	1.0052088254371088	0.1510545576369577	0.2600181247363146	-238.538252346026	-16.635532333438686	-0.02525304833880493
594000	-259.39009228720136	-22.288158905617564	-237.1019333815838	0.22760288782310184	0.23115492744296415	2.8084637705061417	0.1614198131228806	0.4708843690591043	0.30948314603202576	0.0019615560882059206	0.1968381708483465	1.0	0.1949835545799144	0.8398536196467601	0.13524995043572643	0.3840830932155726	-237.1019333815838	-16.635532333438686	0.38719466465821184
595000	-258.2556565463185	-19.68640557100786	-238.56925097531064	0.2176030193483077	0.27356203602243523	0.7121518426116658	0.062135706695948006	0.42054837682155044	0.815225747924005	0.0015317012481388735	0.2179528389536755	1.0	0.38019440436443863	0.9735198776097689	0.3997435463692575	0.21694373994324806	-238.56925097531064	-16.635532333438686	1.4244969178779567
596000	-253.5181512406697	-15.382875436291252	-238.13527580437847	0.17721487624541465	0.19694881474909323	0.8699384929428309	0.23429002135879742	0.3293294744165366	0.5084261002275643	3.0821870545689614E-5	0.3499579072855963	1.0	0.12159417830972784	1.0321507147755815	0.1186984681086547	-0.4497007193086071	-238.13527580437847	-16.635532333438686	2.095759855098369
597000	-261.6346942174314	-20.712755249397556	-240.92193896803386	0.1651088078563443	0.2912769466635722	-1.511575593088081	0.042038813786730043	0.9360774161533516	0.7959174734314618	0.0013247469496753747	0.3499579072855963	1.0	0.1510129484077744	1.0165898103049442	0.07653952753928092	-0.2798289954505174	-240.92193896803386	-16.635532333438686	1.2859157739095588
598000	-264.3247117188838	-24.095901454883894	-240.2288102639999	0.20201986163239607	0.2003620399914664	-1.9560999971597384	0.04432957690837905	1.0354618607053645	1.1577799995076972	0.0017866312187415482	0.4586212239721621	1.0	0.18932040635393318	1.0773129119245128	0.19667887397069844	-0.6170261432628964	-240.2288102639999	-16.635532333438686	-0.8162979139000865
599000	-260.3440780025362	-20.34408866648627	-239.9999893360499	0.2126196406503208	0.19644288989538408	-0.9983145140447939	0.10749921238322487	0.706918510493668	1.1577799995076972	0.002400239046722923	0.09982473930556157	1.0	0.07181076768467207	0.9676830052199834	0.061731946956460636	0.3384880765380434	-239.9999893360499	-16.635532333438686	0.8703610612645482
600000	-257.6385563340917	-18.238270106724308	-239.40028622736736	0.18280915765540376	0.3852555756868421	0.1758780970628553	0.16255133999336538	1.1607619799499393	0.6165423819949024	0.001228269201069069	0.02521060279244179	1.0	0.11834029867590397	1.0431697873111958	0.1195252515375922	0.08708796200878194	-239.40028622736736	-16.635532333438686	1.2548836023018337
601000	-262.75159292588097	-20.630199258612627	-242.12139366726836	0.28489831667375876	0.7197476554946347	0.10218645032424578	0.14694852683666657	1.097997967806672	0.7635211192264079	0.0021538385360983796	0.01844786584157348	1.0	0.08445242632072789	1.0583944955167774	0.07993103793629763	0.5492305374510071	-242.12139366726836	-16.635532333438686	-0.3866799451165963
602000	-261.1111095728463	-21.87393283222063	-239.23717674062567	0.19491406774612274	0.1712770425470684	0.7439341305403149	0.07157496756328205	1.1868281127513014	0.6142156384619358	0.021190985678927955	0.25680047484403884	1.0	0.21352474013929956	1.005471146414067	0.18651155480156903	-0.6665548446637375	-239.23717674062567	-16.635532333438686	1.8281575507633203
603000	-268.183458336802	-26.40059765873442	-241.7828606780676	0.2455742060350594	0.39670604451279157	-0.0518406993132412	0.2189314674864667	0.8363009369078928	1.7000225300371936	0.03138313578607756	0.4171431667779291	1.0	0.4599823646113088	1.1776375865481807	0.5114169959370454	-0.1639605097012854	-241.7828606780676	-16.635532333438686	0.8421747845821261
604000	-263.1248389221499	-19.212496955376523	-243.91234196677334	0.18314342112935963	0.15513634095287507	0.8407102445418929	0.024082509741052107	0.6731503791064823	1.2816381364912157	0.0169676210987323	0.19108771321790882	1.0	0.037059547681792884	0.9789579323943957	0.03356886079319616	0.01571555771626738	-243.91234196677334	-16.635532333438686	2.62062435332177
605000	-259.6252278180533	-19.642556173335898	-239.9826716447174	0.17886660861553555	0.16421540049197905	-0.06985992208233516	0.019207140334534595	0.747255076745493	1.2816381364912157	0.0037738420168577152	0.2812826056897706	1.0	0.040922662726359985	0.9880697262191369	0.04236483822640934	-0.40695202460133983	-239.9826716447174	-16.635532333438686	0.32266232430772157
606000	-262.0502122391679	-21.30939921309958	-240.74081302606828	0.2159253598552183	0.3310044258418772	2.7466240423426633	0.05446199012148447	0.40084265436507943	0.17106546567156042	0.005884015287852246	0.21052930630086714	1.0	0.29529954137564324	0.8661253424574069	0.39332818560530314	0.5707892317288032	-240.74081302606828	-16.635532333438686	1.296898876220935
607000	-259.39185689071036	-20.10638377396383	-239.28547311674652	0.23884804823439232	0.25499758372071973	0.17848815843375487	0.03900880101445102	0.4318841104846251	0.5617766210641135	0.008079209277764008	0.30261463771433206	1.0	0.2516698277852268	0.8684905298790402	0.1508775533803006	-0.238779102760213	-239.28547311674652	-16.635532333438686	1.1178469816601937
608000	-261.27334441732785	-23.983577895998323	-237.28976652132954	0.2992512126624083	0.44404490324050766	0.7125873837018779	0.06534388468627668	0.35817203362461886	0.5617766210641135	0.009675199914620212	0.24225810129018407	1.0	0.6808166022595513	0.684525661188234	0.29616804867481966	-0.5620384618361325	-237.28976652132954	-16.635532333438686	-0.11784341901936113
609000	-263.44012913563824	-22.7792528923838	-240.66087624325445	0.2993639066091923	0.8354051543694456	0.48107654110439096	0.06534388468627668	0.41680267584164377	0.5685311698213141	0.00670638735334954	0.08978071381941939	1.0	0.288406384193978	0.8028200798165802	0.32139073546085006	-0.1042357789606898	-240.66087624325445	-16.635532333438686	-0.8380146930220007
610000	-259.9465086641035	-20.25621823664877	-239.6902904274547	0.25788178870281475	0.27402534070996304	-0.05390529532298194	0.06534388468627668	0.5447269498032316	0.2009249722688724	0.00978930530759382	0.20694956874797246	1.0	0.24620562964664908	0.9149443114498937	0.1841011074895746	-0.7862818683562457	-239.6902904274547	-16.635532333438686	0.417049090129308
611000	-259.6670373969456	-19.119538247702874	-240.54749914924273	0.2020646029177085	0.13812309482347812	0.3322822928780411	0.16687463929370808	0.2124074237254847	0.2009249722688724	0.005520707517253909	0.24760525713308645	1.0	0.08945688333473478	0.9890835307707191	0.09182881369126351	0.3232224324549131	-240.54749914924273	-16.635532333438686	0.2962182605498873
612000	-259.36578665530516	-20.008190988955782	-239.3575956663494	0.1939756062367867	0.4776567988872343	1.2537050908890048	0.04974370988141087	0.6450087712081151	0.386201297404494	0.0019274770687069244	0.23918849695007044	1.0	0.16126813699204223	1.0057120165943458	0.12135235716251679	-0.23600853695214402	-239.3575956663494	-16.635532333438686	1.3060135392058385
613000	-265.62383012329263	-22.154715624514214	-243.4691144987784	0.2109912739346252	0.8359859052850063	4.539547671628559	0.04974370988141087	0.30055354636831166	0.11842568579609376	6.24313274197795E-4	0.4678552264336206	1.0	0.33301570288566457	0.9964790771298334	0.25436571181280876	0.0462879747675359	-243.4691144987784	-16.635532333438686	1.2170164116528668
614000	-258.59084494220474	-17.37119231441572	-241.21965262778903	0.20651102226292337	0.2410235878382301	0.5568530325730159	0.11901005443878769	0.19273483426716945	0.3482534024523591	0.005924236361996174	0.061387478885970535	1.0	0.00586182564038748	0.9992714878644047	0.005611157044141839	-0.3831236843530473	-241.21965262778903	-16.635532333438686	1.4166350714462528
615000	-260.56734782538035	-18.351896514051276	-242.21545131132905	0.22174184927185764	0.2621222434832807	0.774547713788364	0.10085715754268412	0.18929750491647307	0.43426931679821307	0.005924236361996174	0.2108082196895603	1.0	0.07095560198570258	0.9586928165473977	0.05816555666199182	-0.33211413323529954	-242.21545131132905	-16.635532333438686	2.1618098278789075
616000	-260.9821701915609	-21.580722081152537	-239.40144811040838	0.20350673024472346	0.20655566016429122	-2.074452649598684	0.23447231973345797	0.22779658004302772	0.4189369100517819	0.0036271203376607264	0.3849384350458971	1.0	0.14972838982624295	0.992776566721949	0.16175200146774904	-0.3155215888970122	-239.40144811040838	-16.635532333438686	1.311028668416284
617000	-258.9875352440323	-18.815097499347946	-240.17243774468434	0.19260075801173643	0.208556503031295	0.5645821630138533	0.006666149919325765	0.6738900467493273	0.5520450843114182	0.009702413380440516	0.2167543749819857	1.0	0.12848277882889064	1.0169678869028798	0.13989635034420678	-0.09263142096876832	-240.17243774468434	-16.635532333438686	0.8086629913573709
618000	-261.8606521316136	-21.83299994206667	-240.02765218954693	0.26763205294483416	0.2457402542468646	0.704734668459305	0.13428916813108843	0.2876674835388928	0.29544168622544265	0.012056343354288089	0.1961678731317264	1.0	0.17356145146920338	1.0403724740732148	0.1842076669317835	-0.34797085900288555	-240.02765218954693	-16.635532333438686	-0.2420607278331608
619000	-263.1425500995924	-19.495669811102893	-243.6468802884895	0.20450749436718585	0.17480484760496817	0.6084444814002199	0.281409101526542	0.4331724646167942	0.22822278048646258	0.03751915055573407	0.1413299841614811	1.0	0.029200987572763185	1.0058034969367222	0.028187630690437455	-0.5709356348734712	-243.6468802884895	-16.635532333438686	2.8510843800884356
620000	-261.1970554771679	-22.201685245031683	-238.99537023213622	0.19912740368162507	0.17359653976512296	0.01767265699993703	0.08678344665822857	0.8921910306602155	0.8561271177374842	0.2616084376880722	0.02928827001117053	1.0	0.028708464461952233	1.0028867053558306	0.03233236430204969	-0.123677483365979	-238.99537023213622	-16.635532333438686	0.797884414115433
621000	-266.534381128648	-25.31138285700304	-241.22299827164497	0.34573419043483694	0.22746104637823947	0.3156932778569117	0.1710348790045729	0.9812425246209417	1.071011208811103	0.043905033106641095	0.041584434915215615	1.0	0.1492884952910384	0.9181927431204795	0.13128406359429176	-0.013281646883158787	-241.22299827164497	-16.635532333438686	-1.7828948405621854
622000	-266.5829452674253	-26.678452130924498	-239.90449313650083	0.18530458938087796	0.2447608826731759	3.3081955929230187	0.09296257592517301	0.9812425246209417	1.071011208811103	0.17304034830954593	0.12022109045257984	1.0	0.26290039883214317	0.9719607824181536	0.21922229403678492	-0.614911892783296	-239.90449313650083	-16.635532333438686	2.001906890267266
